,Location,Times,Tweets
649,Oregon,2018-03-01 18:00:00,6
650,Oregon,2018-03-01 18:15:00,12
651,Oregon,2018-03-01 18:30:00,20
652,Oregon,2018-03-01 18:45:00,26
653,Oregon,2018-03-01 19:00:00,18
654,Oregon,2018-03-01 19:15:00,11
655,Oregon,2018-03-01 19:30:00,6
656,Oregon,2018-03-01 19:45:00,4
657,Oregon,2018-03-01 20:00:00,7
658,Oregon,2018-03-01 20:15:00,10
659,Oregon,2018-03-01 20:30:00,6
660,Oregon,2018-03-01 20:45:00,7
661,Oregon,2018-03-01 21:00:00,12
662,Oregon,2018-03-01 21:15:00,9
663,Oregon,2018-03-01 21:30:00,7
664,Oregon,2018-03-01 21:45:00,13
665,Oregon,2018-03-01 22:00:00,1
666,Oregon,2018-03-01 22:15:00,7
667,Oregon,2018-03-01 22:30:00,5
668,Oregon,2018-03-01 22:45:00,10
669,Oregon,2018-03-01 23:00:00,12
670,Oregon,2018-03-01 23:15:00,14
671,Oregon,2018-03-01 23:30:00,3
672,Oregon,2018-03-01 23:45:00,4
673,Oregon,2018-03-02 00:00:00,5
674,Oregon,2018-03-02 00:15:00,2
675,Oregon,2018-03-02 00:30:00,1
676,Oregon,2018-03-02 00:45:00,3
677,Oregon,2018-03-02 01:00:00,4
678,Oregon,2018-03-02 01:15:00,3
679,Oregon,2018-03-02 01:30:00,4
680,Oregon,2018-03-02 01:45:00,2
681,Oregon,2018-03-02 02:00:00,2
682,Oregon,2018-03-02 02:15:00,2
683,Oregon,2018-03-02 02:30:00,4
684,Oregon,2018-03-02 02:45:00,1
685,Oregon,2018-03-02 03:00:00,2
686,Oregon,2018-03-02 03:15:00,0
687,Oregon,2018-03-02 03:30:00,1
688,Oregon,2018-03-02 03:45:00,1
689,Oregon,2018-03-02 04:00:00,2
690,Oregon,2018-03-02 04:15:00,0
691,Oregon,2018-03-02 04:30:00,0
692,Oregon,2018-03-02 04:45:00,0
693,Oregon,2018-03-02 05:00:00,0
694,Oregon,2018-03-02 05:15:00,2
695,Oregon,2018-03-02 05:30:00,0
696,Oregon,2018-03-02 05:45:00,2
697,Oregon,2018-03-02 06:00:00,0
698,Oregon,2018-03-02 06:15:00,0
699,Oregon,2018-03-02 06:30:00,0
700,Oregon,2018-03-02 06:45:00,1
701,Oregon,2018-03-02 07:00:00,2
702,Oregon,2018-03-02 07:15:00,0
703,Oregon,2018-03-02 07:30:00,3
704,Oregon,2018-03-02 07:45:00,1
705,Oregon,2018-03-02 08:00:00,3
706,Oregon,2018-03-02 08:15:00,11
707,Oregon,2018-03-02 08:30:00,5
708,Oregon,2018-03-02 08:45:00,1
709,Oregon,2018-03-02 09:00:00,6
710,Oregon,2018-03-02 09:15:00,10
711,Oregon,2018-03-02 09:30:00,9
712,Oregon,2018-03-02 09:45:00,4
713,Oregon,2018-03-02 10:00:00,5
714,Oregon,2018-03-02 10:15:00,2
715,Oregon,2018-03-02 10:30:00,4
716,Oregon,2018-03-02 10:45:00,8
717,Oregon,2018-03-02 11:00:00,5
718,Oregon,2018-03-02 11:15:00,6
719,Oregon,2018-03-02 11:30:00,15
720,Oregon,2018-03-02 11:45:00,6
721,Oregon,2018-03-02 12:00:00,13
722,Oregon,2018-03-02 12:15:00,13
723,Oregon,2018-03-02 12:30:00,14
724,Oregon,2018-03-02 12:45:00,10
725,Oregon,2018-03-02 13:00:00,7
726,Oregon,2018-03-02 13:15:00,10
727,Oregon,2018-03-02 13:30:00,5
728,Oregon,2018-03-02 13:45:00,3
729,Oregon,2018-03-02 14:00:00,10
730,Oregon,2018-03-02 14:15:00,6
731,Oregon,2018-03-02 14:30:00,6
732,Oregon,2018-03-02 14:45:00,8
733,Oregon,2018-03-02 15:00:00,2
734,Oregon,2018-03-02 15:15:00,5
735,Oregon,2018-03-02 15:30:00,6
736,Oregon,2018-03-02 15:45:00,6
737,Oregon,2018-03-02 16:00:00,8
738,Oregon,2018-03-02 16:15:00,8
739,Oregon,2018-03-02 16:30:00,13
740,Oregon,2018-03-02 16:45:00,9
741,Oregon,2018-03-02 17:00:00,6
742,Oregon,2018-03-02 17:15:00,7
743,Oregon,2018-03-02 17:30:00,4
744,Oregon,2018-03-02 17:45:00,2
745,Oregon,2018-03-02 18:00:00,6
746,Oregon,2018-03-02 18:15:00,4
747,Oregon,2018-03-02 18:30:00,7
748,Oregon,2018-03-02 18:45:00,6
749,Oregon,2018-03-02 19:00:00,2
750,Oregon,2018-03-02 19:15:00,5
751,Oregon,2018-03-02 19:30:00,5
752,Oregon,2018-03-02 19:45:00,5
753,Oregon,2018-03-02 20:00:00,4
754,Oregon,2018-03-02 20:15:00,3
755,Oregon,2018-03-02 20:30:00,4
756,Oregon,2018-03-02 20:45:00,8
757,Oregon,2018-03-02 21:00:00,0
758,Oregon,2018-03-02 21:15:00,0
759,Oregon,2018-03-02 21:30:00,4
760,Oregon,2018-03-02 21:45:00,4
761,Oregon,2018-03-02 22:00:00,3
762,Oregon,2018-03-02 22:15:00,3
763,Oregon,2018-03-02 22:30:00,4
764,Oregon,2018-03-02 22:45:00,1
765,Oregon,2018-03-02 23:00:00,5
766,Oregon,2018-03-02 23:15:00,1
767,Oregon,2018-03-02 23:30:00,6
768,Oregon,2018-03-02 23:45:00,2
769,Oregon,2018-03-03 00:00:00,0
770,Florida,2018-02-27 00:00:00,9
771,Florida,2018-02-27 00:15:00,8
772,Florida,2018-02-27 00:30:00,12
773,Florida,2018-02-27 00:45:00,27
774,Florida,2018-02-27 01:00:00,13
775,Florida,2018-02-27 01:15:00,5
776,Florida,2018-02-27 01:30:00,7
777,Florida,2018-02-27 01:45:00,3
778,Florida,2018-02-27 02:00:00,8
779,Florida,2018-02-27 02:15:00,4
780,Florida,2018-02-27 02:30:00,6
781,Florida,2018-02-27 02:45:00,5
782,Florida,2018-02-27 03:00:00,2
783,Florida,2018-02-27 03:15:00,2
784,Florida,2018-02-27 03:30:00,3
785,Florida,2018-02-27 03:45:00,2
786,Florida,2018-02-27 04:00:00,6
787,Florida,2018-02-27 04:15:00,4
788,Florida,2018-02-27 04:30:00,3
789,Florida,2018-02-27 04:45:00,4
790,Florida,2018-02-27 05:00:00,6
791,Florida,2018-02-27 05:15:00,7
792,Florida,2018-02-27 05:30:00,4
793,Florida,2018-02-27 05:45:00,7
794,Florida,2018-02-27 06:00:00,8
795,Florida,2018-02-27 06:15:00,6
796,Florida,2018-02-27 06:30:00,9
797,Florida,2018-02-27 06:45:00,11
798,Florida,2018-02-27 07:00:00,13
799,Florida,2018-02-27 07:15:00,14
800,Florida,2018-02-27 07:30:00,21
801,Florida,2018-02-27 07:45:00,11
802,Florida,2018-02-27 08:00:00,12
803,Florida,2018-02-27 08:15:00,27
804,Florida,2018-02-27 08:30:00,25
805,Florida,2018-02-27 08:45:00,21
806,Florida,2018-02-27 09:00:00,27
807,Florida,2018-02-27 09:15:00,26
808,Florida,2018-02-27 09:30:00,22
809,Florida,2018-02-27 09:45:00,27
810,Florida,2018-02-27 10:00:00,34
811,Florida,2018-02-27 10:15:00,19
812,Florida,2018-02-27 10:30:00,27
813,Florida,2018-02-27 10:45:00,29
814,Florida,2018-02-27 11:00:00,21
815,Florida,2018-02-27 11:15:00,23
816,Florida,2018-02-27 11:30:00,29
817,Florida,2018-02-27 11:45:00,33
818,Florida,2018-02-27 12:00:00,37
819,Florida,2018-02-27 12:15:00,20
820,Florida,2018-02-27 12:30:00,17
821,Florida,2018-02-27 12:45:00,25
822,Florida,2018-02-27 13:00:00,16
823,Florida,2018-02-27 13:15:00,44
824,Florida,2018-02-27 13:30:00,17
825,Florida,2018-02-27 13:45:00,18
826,Florida,2018-02-27 14:00:00,19
827,Florida,2018-02-27 14:15:00,28
828,Florida,2018-02-27 14:30:00,30
829,Florida,2018-02-27 14:45:00,53
830,Florida,2018-02-27 15:00:00,22
831,Florida,2018-02-27 15:15:00,17
832,Florida,2018-02-27 15:30:00,21
833,Florida,2018-02-27 15:45:00,28
834,Florida,2018-02-27 16:00:00,24
835,Florida,2018-02-27 16:15:00,19
836,Florida,2018-02-27 16:30:00,19
837,Florida,2018-02-27 16:45:00,40
838,Florida,2018-02-27 17:00:00,51
839,Florida,2018-02-27 17:15:00,36
840,Florida,2018-02-27 17:30:00,31
841,Florida,2018-02-27 17:45:00,34
842,Florida,2018-02-27 18:00:00,25
843,Florida,2018-02-27 18:15:00,23
844,Florida,2018-02-27 18:30:00,23
845,Florida,2018-02-27 18:45:00,17
846,Florida,2018-02-27 19:00:00,20
847,Florida,2018-02-27 19:15:00,25
848,Florida,2018-02-27 19:30:00,28
849,Florida,2018-02-27 19:45:00,22
850,Florida,2018-02-27 20:00:00,20
851,Florida,2018-02-27 20:15:00,32
852,Florida,2018-02-27 20:30:00,13
853,Florida,2018-02-27 20:45:00,29
854,Florida,2018-02-27 21:00:00,31
855,Florida,2018-02-27 21:15:00,28
856,Florida,2018-02-27 21:30:00,16
857,Florida,2018-02-27 21:45:00,26
858,Florida,2018-02-27 22:00:00,21
859,Florida,2018-02-27 22:15:00,31
860,Florida,2018-02-27 22:30:00,20
861,Florida,2018-02-27 22:45:00,28
862,Florida,2018-02-27 23:00:00,10
863,Florida,2018-02-27 23:15:00,14
864,Florida,2018-02-27 23:30:00,16
865,Florida,2018-02-27 23:45:00,16
866,Florida,2018-02-28 00:00:00,18
867,Florida,2018-02-28 00:15:00,12
868,Florida,2018-02-28 00:30:00,10
869,Florida,2018-02-28 00:45:00,5
870,Florida,2018-02-28 01:00:00,5
871,Florida,2018-02-28 01:15:00,7
872,Florida,2018-02-28 01:30:00,9
873,Florida,2018-02-28 01:45:00,5
874,Florida,2018-02-28 02:00:00,3
875,Florida,2018-02-28 02:15:00,4
876,Florida,2018-02-28 02:30:00,3
877,Florida,2018-02-28 02:45:00,2
878,Florida,2018-02-28 03:00:00,1
879,Florida,2018-02-28 03:15:00,2
880,Florida,2018-02-28 03:30:00,5
881,Florida,2018-02-28 03:45:00,5
882,Florida,2018-02-28 04:00:00,3
883,Florida,2018-02-28 04:15:00,3
884,Florida,2018-02-28 04:30:00,3
885,Florida,2018-02-28 04:45:00,2
886,Florida,2018-02-28 05:00:00,4
887,Florida,2018-02-28 05:15:00,2
888,Florida,2018-02-28 05:30:00,4
889,Florida,2018-02-28 05:45:00,7
890,Florida,2018-02-28 06:00:00,7
891,Florida,2018-02-28 06:15:00,10
892,Florida,2018-02-28 06:30:00,14
893,Florida,2018-02-28 06:45:00,15
894,Florida,2018-02-28 07:00:00,18
895,Florida,2018-02-28 07:15:00,20
896,Florida,2018-02-28 07:30:00,34
897,Florida,2018-02-28 07:45:00,30
898,Florida,2018-02-28 08:00:00,29
899,Florida,2018-02-28 08:15:00,24
900,Florida,2018-02-28 08:30:00,57
901,Florida,2018-02-28 08:45:00,60
902,Florida,2018-02-28 09:00:00,45
903,Florida,2018-02-28 09:15:00,62
904,Florida,2018-02-28 09:30:00,43
905,Florida,2018-02-28 09:45:00,38
906,Florida,2018-02-28 10:00:00,33
907,Florida,2018-02-28 10:15:00,35
908,Florida,2018-02-28 10:30:00,45
909,Florida,2018-02-28 10:45:00,49
910,Florida,2018-02-28 11:00:00,43
911,Florida,2018-02-28 11:15:00,33
912,Florida,2018-02-28 11:30:00,32
913,Florida,2018-02-28 11:45:00,29
914,Florida,2018-02-28 12:00:00,35
915,Florida,2018-02-28 12:15:00,35
916,Florida,2018-02-28 12:30:00,49
917,Florida,2018-02-28 12:45:00,26
918,Florida,2018-02-28 13:00:00,36
919,Florida,2018-02-28 13:15:00,35
920,Florida,2018-02-28 13:30:00,30
921,Florida,2018-02-28 13:45:00,37
922,Florida,2018-02-28 14:00:00,31
923,Florida,2018-02-28 14:15:00,31
924,Florida,2018-02-28 14:30:00,31
925,Florida,2018-02-28 14:45:00,21
926,Florida,2018-02-28 15:00:00,15
927,Florida,2018-02-28 15:15:00,29
928,Florida,2018-02-28 15:30:00,16
929,Florida,2018-02-28 15:45:00,26
930,Florida,2018-02-28 16:00:00,36
931,Florida,2018-02-28 16:15:00,15
932,Florida,2018-02-28 16:30:00,41
933,Florida,2018-02-28 16:45:00,33
934,Florida,2018-02-28 17:00:00,35
935,Florida,2018-02-28 17:15:00,31
936,Florida,2018-02-28 17:30:00,26
937,Florida,2018-02-28 17:45:00,22
938,Florida,2018-02-28 18:00:00,22
939,Florida,2018-02-28 18:15:00,16
940,Florida,2018-02-28 18:30:00,23
941,Florida,2018-02-28 18:45:00,26
942,Florida,2018-02-28 19:00:00,48
943,Florida,2018-02-28 19:15:00,39
944,Florida,2018-02-28 19:30:00,33
945,Florida,2018-02-28 19:45:00,28
946,Florida,2018-02-28 20:00:00,32
947,Florida,2018-02-28 20:15:00,33
948,Florida,2018-02-28 20:30:00,20
949,Florida,2018-02-28 20:45:00,28
950,Florida,2018-02-28 21:00:00,37
951,Florida,2018-02-28 21:15:00,46
952,Florida,2018-02-28 21:30:00,39
953,Florida,2018-02-28 21:45:00,28
954,Florida,2018-02-28 22:00:00,29
955,Florida,2018-02-28 22:15:00,34
956,Florida,2018-02-28 22:30:00,36
957,Florida,2018-02-28 22:45:00,19
958,Florida,2018-02-28 23:00:00,22
959,Florida,2018-02-28 23:15:00,24
960,Florida,2018-02-28 23:30:00,13
961,Florida,2018-02-28 23:45:00,10
962,Florida,2018-03-01 00:00:00,14
963,Florida,2018-03-01 00:15:00,14
964,Florida,2018-03-01 00:30:00,8
965,Florida,2018-03-01 00:45:00,2
966,Florida,2018-03-01 01:00:00,4
967,Florida,2018-03-01 01:15:00,1
968,Florida,2018-03-01 01:30:00,3
969,Florida,2018-03-01 01:45:00,9
970,Florida,2018-03-01 02:00:00,13
971,Florida,2018-03-01 02:15:00,48
972,Florida,2018-03-01 02:30:00,13
973,Florida,2018-03-01 02:45:00,3
974,Florida,2018-03-01 03:00:00,1
975,Florida,2018-03-01 03:15:00,1
976,Florida,2018-03-01 03:30:00,1
977,Florida,2018-03-01 03:45:00,2
978,Florida,2018-03-01 04:00:00,2
979,Florida,2018-03-01 04:15:00,2
980,Florida,2018-03-01 04:30:00,3
981,Florida,2018-03-01 04:45:00,2
982,Florida,2018-03-01 05:00:00,4
983,Florida,2018-03-01 05:15:00,2
984,Florida,2018-03-01 05:30:00,6
985,Florida,2018-03-01 05:45:00,8
986,Florida,2018-03-01 06:00:00,11
987,Florida,2018-03-01 06:15:00,9
988,Florida,2018-03-01 06:30:00,12
989,Florida,2018-03-01 06:45:00,13
990,Florida,2018-03-01 07:00:00,12
991,Florida,2018-03-01 07:15:00,15
992,Florida,2018-03-01 07:30:00,16
993,Florida,2018-03-01 07:45:00,25
994,Florida,2018-03-01 08:00:00,13
995,Florida,2018-03-01 08:15:00,16
996,Florida,2018-03-01 08:30:00,18
997,Florida,2018-03-01 08:45:00,12
998,Florida,2018-03-01 09:00:00,14
999,Florida,2018-03-01 09:15:00,12
1000,Florida,2018-03-01 09:30:00,20
1001,Florida,2018-03-01 09:45:00,23
1002,Florida,2018-03-01 10:00:00,18
1003,Florida,2018-03-01 10:15:00,12
1004,Florida,2018-03-01 10:30:00,20
1005,Florida,2018-03-01 10:45:00,29
1006,Florida,2018-03-01 11:00:00,12
1007,Florida,2018-03-01 11:15:00,24
1008,Florida,2018-03-01 11:30:00,13
1009,Florida,2018-03-01 11:45:00,21
1010,Florida,2018-03-01 12:00:00,22
1011,Florida,2018-03-01 12:15:00,13
1012,Florida,2018-03-01 12:30:00,19
1013,Florida,2018-03-01 12:45:00,21
1014,Florida,2018-03-01 13:00:00,19
1015,Florida,2018-03-01 13:15:00,18
1016,Florida,2018-03-01 13:30:00,19
1017,Florida,2018-03-01 13:45:00,17
1018,Florida,2018-03-01 14:00:00,13
1019,Florida,2018-03-01 14:15:00,20
1020,Florida,2018-03-01 14:30:00,10
1021,Florida,2018-03-01 14:45:00,14
1022,Florida,2018-03-01 15:00:00,14
1023,Florida,2018-03-01 15:15:00,15
1024,Florida,2018-03-01 15:30:00,16
1025,Florida,2018-03-01 15:45:00,10
1026,Florida,2018-03-01 16:00:00,10
1027,Florida,2018-03-01 16:15:00,25
1028,Florida,2018-03-01 16:30:00,19
1029,Florida,2018-03-01 16:45:00,30
1030,Florida,2018-03-01 17:00:00,22
1031,Florida,2018-03-01 17:15:00,39
1032,Florida,2018-03-01 17:30:00,59
1033,Florida,2018-03-01 17:45:00,30
1034,Florida,2018-03-01 18:00:00,34
1035,Florida,2018-03-01 18:15:00,32
1036,Florida,2018-03-01 18:30:00,19
1037,Florida,2018-03-01 18:45:00,24
1038,Florida,2018-03-01 19:00:00,19
1039,Florida,2018-03-01 19:15:00,18
1040,Florida,2018-03-01 19:30:00,22
1041,Florida,2018-03-01 19:45:00,27
1042,Florida,2018-03-01 20:00:00,29
1043,Florida,2018-03-01 20:15:00,18
1044,Florida,2018-03-01 20:30:00,25
1045,Florida,2018-03-01 20:45:00,20
1046,Florida,2018-03-01 21:00:00,18
1047,Florida,2018-03-01 21:15:00,24
1048,Florida,2018-03-01 21:30:00,18
1049,Florida,2018-03-01 21:45:00,17
1050,Florida,2018-03-01 22:00:00,18
1051,Florida,2018-03-01 22:15:00,17
1052,Florida,2018-03-01 22:30:00,11
1053,Florida,2018-03-01 22:45:00,17
1054,Florida,2018-03-01 23:00:00,17
1055,Florida,2018-03-01 23:15:00,16
1056,Florida,2018-03-01 23:30:00,8
1057,Florida,2018-03-01 23:45:00,12
1058,Florida,2018-03-02 00:00:00,9
1059,Florida,2018-03-02 00:15:00,9
1060,Florida,2018-03-02 00:30:00,9
1061,Florida,2018-03-02 00:45:00,7
1062,Florida,2018-03-02 01:00:00,1
1063,Florida,2018-03-02 01:15:00,4
1064,Florida,2018-03-02 01:30:00,3
1065,Florida,2018-03-02 01:45:00,2
1066,Florida,2018-03-02 02:00:00,6
1067,Florida,2018-03-02 02:15:00,5
1068,Florida,2018-03-02 02:30:00,4
1069,Florida,2018-03-02 02:45:00,6
1070,Florida,2018-03-02 03:00:00,5
1071,Florida,2018-03-02 03:15:00,4
1072,Florida,2018-03-02 03:30:00,6
1073,Florida,2018-03-02 03:45:00,1
1074,Florida,2018-03-02 04:00:00,2
1075,Florida,2018-03-02 04:15:00,0
1076,Florida,2018-03-02 04:30:00,4
1077,Florida,2018-03-02 04:45:00,5
1078,Florida,2018-03-02 05:00:00,2
1079,Florida,2018-03-02 05:15:00,0
1080,Florida,2018-03-02 05:30:00,4
1081,Florida,2018-03-02 05:45:00,8
1082,Florida,2018-03-02 06:00:00,9
1083,Florida,2018-03-02 06:15:00,4
1084,Florida,2018-03-02 06:30:00,10
1085,Florida,2018-03-02 06:45:00,14
1086,Florida,2018-03-02 07:00:00,17
1087,Florida,2018-03-02 07:15:00,17
1088,Florida,2018-03-02 07:30:00,25
1089,Florida,2018-03-02 07:45:00,19
1090,Florida,2018-03-02 08:00:00,17
1091,Florida,2018-03-02 08:15:00,20
1092,Florida,2018-03-02 08:30:00,18
1093,Florida,2018-03-02 08:45:00,17
1094,Florida,2018-03-02 09:00:00,19
1095,Florida,2018-03-02 09:15:00,18
1096,Florida,2018-03-02 09:30:00,15
1097,Florida,2018-03-02 09:45:00,18
1098,Florida,2018-03-02 10:00:00,32
1099,Florida,2018-03-02 10:15:00,32
1100,Florida,2018-03-02 10:30:00,42
1101,Florida,2018-03-02 10:45:00,38
1102,Florida,2018-03-02 11:00:00,41
1103,Florida,2018-03-02 11:15:00,20
1104,Florida,2018-03-02 11:30:00,48
1105,Florida,2018-03-02 11:45:00,47
1106,Florida,2018-03-02 12:00:00,28
1107,Florida,2018-03-02 12:15:00,50
1108,Florida,2018-03-02 12:30:00,36
1109,Florida,2018-03-02 12:45:00,41
1110,Florida,2018-03-02 13:00:00,25
1111,Florida,2018-03-02 13:15:00,19
1112,Florida,2018-03-02 13:30:00,28
1113,Florida,2018-03-02 13:45:00,35
1114,Florida,2018-03-02 14:00:00,21
1115,Florida,2018-03-02 14:15:00,26
1116,Florida,2018-03-02 14:30:00,22
1117,Florida,2018-03-02 14:45:00,29
1118,Florida,2018-03-02 15:00:00,24
1119,Florida,2018-03-02 15:15:00,18
1120,Florida,2018-03-02 15:30:00,17
1121,Florida,2018-03-02 15:45:00,17
1122,Florida,2018-03-02 16:00:00,19
1123,Florida,2018-03-02 16:15:00,24
1124,Florida,2018-03-02 16:30:00,19
1125,Florida,2018-03-02 16:45:00,20
1126,Florida,2018-03-02 17:00:00,20
1127,Florida,2018-03-02 17:15:00,21
1128,Florida,2018-03-02 17:30:00,20
1129,Florida,2018-03-02 17:45:00,25
1130,Florida,2018-03-02 18:00:00,21
1131,Florida,2018-03-02 18:15:00,15
1132,Florida,2018-03-02 18:30:00,17
1133,Florida,2018-03-02 18:45:00,10
1134,Florida,2018-03-02 19:00:00,22
1135,Florida,2018-03-02 19:15:00,8
1136,Florida,2018-03-02 19:30:00,12
1137,Florida,2018-03-02 19:45:00,15
1138,Florida,2018-03-02 20:00:00,17
1139,Florida,2018-03-02 20:15:00,18
1140,Florida,2018-03-02 20:30:00,20
1141,Florida,2018-03-02 20:45:00,9
1142,Florida,2018-03-02 21:00:00,11
1143,Florida,2018-03-02 21:15:00,20
1144,Florida,2018-03-02 21:30:00,13
1145,Florida,2018-03-02 21:45:00,10
1146,Florida,2018-03-02 22:00:00,10
1147,Florida,2018-03-02 22:15:00,10
1148,Florida,2018-03-02 22:30:00,19
1149,Florida,2018-03-02 22:45:00,15
1150,Florida,2018-03-02 23:00:00,14
1151,Florida,2018-03-02 23:15:00,14
1152,Florida,2018-03-02 23:30:00,7
1153,Florida,2018-03-02 23:45:00,15
1154,Florida,2018-03-03 00:00:00,0
1155,Vermont,2018-02-27 00:00:00,0
1156,Vermont,2018-02-27 00:15:00,0
1157,Vermont,2018-02-27 00:30:00,0
1158,Vermont,2018-02-27 00:45:00,1
1159,Vermont,2018-02-27 01:00:00,0
1160,Vermont,2018-02-27 01:15:00,0
1161,Vermont,2018-02-27 01:30:00,0
1162,Vermont,2018-02-27 01:45:00,0
1163,Vermont,2018-02-27 02:00:00,0
1164,Vermont,2018-02-27 02:15:00,0
1165,Vermont,2018-02-27 02:30:00,0
1166,Vermont,2018-02-27 02:45:00,0
1167,Vermont,2018-02-27 03:00:00,0
1168,Vermont,2018-02-27 03:15:00,0
1169,Vermont,2018-02-27 03:30:00,0
1170,Vermont,2018-02-27 03:45:00,0
1171,Vermont,2018-02-27 04:00:00,0
1172,Vermont,2018-02-27 04:15:00,0
1173,Vermont,2018-02-27 04:30:00,0
1174,Vermont,2018-02-27 04:45:00,0
1175,Vermont,2018-02-27 05:00:00,0
1176,Vermont,2018-02-27 05:15:00,0
1177,Vermont,2018-02-27 05:30:00,0
1178,Vermont,2018-02-27 05:45:00,0
1179,Vermont,2018-02-27 06:00:00,0
1180,Vermont,2018-02-27 06:15:00,0
1181,Vermont,2018-02-27 06:30:00,0
1182,Vermont,2018-02-27 06:45:00,0
1183,Vermont,2018-02-27 07:00:00,0
1184,Vermont,2018-02-27 07:15:00,0
1185,Vermont,2018-02-27 07:30:00,0
1186,Vermont,2018-02-27 07:45:00,0
1187,Vermont,2018-02-27 08:00:00,2
1188,Vermont,2018-02-27 08:15:00,0
1189,Vermont,2018-02-27 08:30:00,3
1190,Vermont,2018-02-27 08:45:00,0
1191,Vermont,2018-02-27 09:00:00,0
1192,Vermont,2018-02-27 09:15:00,0
1193,Vermont,2018-02-27 09:30:00,0
1194,Vermont,2018-02-27 09:45:00,1
1195,Vermont,2018-02-27 10:00:00,1
1196,Vermont,2018-02-27 10:15:00,0
1197,Vermont,2018-02-27 10:30:00,0
1198,Vermont,2018-02-27 10:45:00,0
1199,Vermont,2018-02-27 11:00:00,0
1200,Vermont,2018-02-27 11:15:00,1
1201,Vermont,2018-02-27 11:30:00,1
1202,Vermont,2018-02-27 11:45:00,1
1203,Vermont,2018-02-27 12:00:00,1
1204,Vermont,2018-02-27 12:15:00,0
1205,Vermont,2018-02-27 12:30:00,0
1206,Vermont,2018-02-27 12:45:00,2
1207,Vermont,2018-02-27 13:00:00,0
1208,Vermont,2018-02-27 13:15:00,4
1209,Vermont,2018-02-27 13:30:00,0
1210,Vermont,2018-02-27 13:45:00,0
1211,Vermont,2018-02-27 14:00:00,0
1212,Vermont,2018-02-27 14:15:00,0
1213,Vermont,2018-02-27 14:30:00,0
1214,Vermont,2018-02-27 14:45:00,0
1215,Vermont,2018-02-27 15:00:00,2
1216,Vermont,2018-02-27 15:15:00,1
1217,Vermont,2018-02-27 15:30:00,2
1218,Vermont,2018-02-27 15:45:00,1
1219,Vermont,2018-02-27 16:00:00,2
1220,Vermont,2018-02-27 16:15:00,2
1221,Vermont,2018-02-27 16:30:00,1
1222,Vermont,2018-02-27 16:45:00,1
1223,Vermont,2018-02-27 17:00:00,0
1224,Vermont,2018-02-27 17:15:00,1
1225,Vermont,2018-02-27 17:30:00,0
1226,Vermont,2018-02-27 17:45:00,1
1227,Vermont,2018-02-27 18:00:00,0
1228,Vermont,2018-02-27 18:15:00,1
1229,Vermont,2018-02-27 18:30:00,1
1230,Vermont,2018-02-27 18:45:00,0
1231,Vermont,2018-02-27 19:00:00,0
1232,Vermont,2018-02-27 19:15:00,1
1233,Vermont,2018-02-27 19:30:00,0
1234,Vermont,2018-02-27 19:45:00,0
1235,Vermont,2018-02-27 20:00:00,2
1236,Vermont,2018-02-27 20:15:00,1
1237,Vermont,2018-02-27 20:30:00,0
1238,Vermont,2018-02-27 20:45:00,2
1239,Vermont,2018-02-27 21:00:00,0
1240,Vermont,2018-02-27 21:15:00,0
1241,Vermont,2018-02-27 21:30:00,0
1242,Vermont,2018-02-27 21:45:00,0
1243,Vermont,2018-02-27 22:00:00,0
1244,Vermont,2018-02-27 22:15:00,0
1245,Vermont,2018-02-27 22:30:00,0
1246,Vermont,2018-02-27 22:45:00,0
1247,Vermont,2018-02-27 23:00:00,1
1248,Vermont,2018-02-27 23:15:00,0
1249,Vermont,2018-02-27 23:30:00,1
1250,Vermont,2018-02-27 23:45:00,1
1251,Vermont,2018-02-28 00:00:00,1
1252,Vermont,2018-02-28 00:15:00,0
1253,Vermont,2018-02-28 00:30:00,0
1254,Vermont,2018-02-28 00:45:00,0
1255,Vermont,2018-02-28 01:00:00,0
1256,Vermont,2018-02-28 01:15:00,0
1257,Vermont,2018-02-28 01:30:00,0
1258,Vermont,2018-02-28 01:45:00,0
1259,Vermont,2018-02-28 02:00:00,1
1260,Vermont,2018-02-28 02:15:00,0
1261,Vermont,2018-02-28 02:30:00,0
1262,Vermont,2018-02-28 02:45:00,0
1263,Vermont,2018-02-28 03:00:00,0
1264,Vermont,2018-02-28 03:15:00,0
1265,Vermont,2018-02-28 03:30:00,0
1266,Vermont,2018-02-28 03:45:00,0
1267,Vermont,2018-02-28 04:00:00,0
1268,Vermont,2018-02-28 04:15:00,0
1269,Vermont,2018-02-28 04:30:00,0
1270,Vermont,2018-02-28 04:45:00,1
1271,Vermont,2018-02-28 05:00:00,0
1272,Vermont,2018-02-28 05:15:00,0
1273,Vermont,2018-02-28 05:30:00,0
1274,Vermont,2018-02-28 05:45:00,0
1275,Vermont,2018-02-28 06:00:00,0
1276,Vermont,2018-02-28 06:15:00,1
1277,Vermont,2018-02-28 06:30:00,0
1278,Vermont,2018-02-28 06:45:00,0
1279,Vermont,2018-02-28 07:00:00,0
1280,Vermont,2018-02-28 07:15:00,0
1281,Vermont,2018-02-28 07:30:00,3
1282,Vermont,2018-02-28 07:45:00,2
1283,Vermont,2018-02-28 08:00:00,1
1284,Vermont,2018-02-28 08:15:00,3
1285,Vermont,2018-02-28 08:30:00,1
1286,Vermont,2018-02-28 08:45:00,1
1287,Vermont,2018-02-28 09:00:00,3
1288,Vermont,2018-02-28 09:15:00,2
